"Species","spawningMode","FemaleMass_g","FemaleSize_mm","sizeType","Fecundity_nOfEggs_per_female","typeOfWork_Fecundity","timeToFecundityMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnFecundity","absLatitude"
"Merluccius gayi","pelagic",1052.5425,NA,"",112180,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6278600030623,36.057524
"Merluccius gayi","pelagic",1042.7095,NA,"",1e+05,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.5129254649702,36.057524
"Merluccius gayi","pelagic",1023.1021,NA,"",93598,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.446764294716,36.057524
"Merluccius gayi","pelagic",1013.3528,NA,"",107060,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.5811447039474,36.057524
"Merluccius gayi","pelagic",1003.5721,NA,"",110910,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6164743405988,36.057524
"Merluccius gayi","pelagic",974.2091,NA,"",116050,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6617764117026,36.057524
"Merluccius gayi","pelagic",921.9199,NA,"",98118,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.4939261149604,36.057524
"Merluccius gayi","pelagic",872.9495,NA,"",96852,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.4809393191124,36.057524
"Merluccius gayi","pelagic",889.3218,NA,"",112230,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6283056160103,36.057524
"Merluccius gayi","pelagic",869.7206,NA,"",107750,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.587569007966,36.057524
"Merluccius gayi","pelagic",843.6137,NA,"",110320,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6111405124672,36.057524
"Merluccius gayi","pelagic",840.3304,NA,"",104550,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.5574207048568,36.057524
"Merluccius gayi","pelagic",1130.9554,NA,"",132670,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.795620120911,36.057524
"Merluccius gayi","pelagic",853.4718,NA,"",130190,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.7767502008914,36.057524
"Merluccius gayi","pelagic",817.5465,NA,"",125070,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.736628859543,36.057524
"Merluccius gayi","pelagic",771.8677,NA,"",132140,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.7916172455839,36.057524
"Merluccius gayi","pelagic",706.5333,NA,"",118060,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6789482487947,36.057524
"Merluccius gayi","pelagic",1398.6876,NA,"",147970,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.9047648294966,36.057524
"Merluccius gayi","pelagic",1493.4079,NA,"",163960,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.0073777746183,36.057524
"Merluccius gayi","pelagic",1336.7098,NA,"",162090,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.9959070155062,36.057524
"Merluccius gayi","pelagic",1715.5158,NA,"",202990,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.2209119957268,36.057524
"Merluccius gayi","pelagic",1395.6282,NA,"",210790,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.2586176561939,36.057524
"Merluccius gayi","pelagic",1336.8772,NA,"",213370,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.2707830268989,36.057524
"Merluccius gayi","pelagic",1287.8063,NA,"",181330,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.1080738546481,36.057524
"Merluccius gayi","pelagic",1268.2826,NA,"",200570,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.2089185919801,36.057524
"Merluccius gayi","pelagic",1216.075,NA,"",207640,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.2435610899412,36.057524
"Merluccius gayi","pelagic",1121.2626,NA,"",163440,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.0042012294915,36.057524
"Merluccius gayi","pelagic",1170.2916,NA,"",182650,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.1153270322234,36.057524
"Merluccius gayi","pelagic",1095.1222,NA,"",155750,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.9560074366497,36.057524
"Merluccius gayi","pelagic",1072.3487,NA,"",179480,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.0978190600899,36.057524
"Merluccius gayi","pelagic",1033.1485,NA,"",171160,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.0503540705308,36.057524
"Merluccius gayi","pelagic",1271.75,NA,"",262750,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.4789582887392,36.057524
"Merluccius gayi","pelagic",1203.1596,NA,"",251230,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.434124133197,36.057524
"Merluccius gayi","pelagic",2091.3336,NA,"",328510,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.7023225578438,36.057524
"Merluccius gayi","pelagic",1892.1645,NA,"",316400,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.6647625148756,36.057524
"Merluccius gayi","pelagic",3390.8049,NA,"",399890,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,12.8989447882707,36.057524
"Chelon labrosus","pelagic",1250,NA,"",353000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,12.7742233359154,49.928466
"Chelon labrosus","pelagic",1550,NA,"",446000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.0080742310022,49.928466
"Chelon labrosus","pelagic",1900,NA,"",646000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.3785547827647,49.928466
"Chelon labrosus","pelagic",1450,NA,"",418000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,12.9432367115069,49.928466
"Chelon labrosus","pelagic",1350,NA,"",372000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,12.8266491332553,49.928466
"Chelon labrosus","pelagic",1650,NA,"",506000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.1342919482696,49.928466
"Chelon labrosus","pelagic",1350,NA,"",564000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.2428095304802,49.928466
"Chelon labrosus","pelagic",1240,NA,"",387000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,12.8661799720119,49.928466
"Chelon labrosus","pelagic",2300,NA,"",685000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.4371741172444,49.928466
"Chelon labrosus","pelagic",1350,NA,"",469000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.0583580474284,49.928466
"Chelon labrosus","pelagic",1400,NA,"",437000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,12.9876884740777,49.928466
"Chelon labrosus","pelagic",1320,NA,"",463000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.0454823330684,49.928466
"Chelon labrosus","pelagic",1700,NA,"",745000,"Field",NA,"Isles of Scilly, UK","Before 1970","1",TRUE,TRUE,49.928466,-6.253909,"hickling_cf_1970_j50_609.pdf",NA,13.5211394973617,49.928466
"Chelon ramada","pelagic",1450,NA,"",1243000,"Field",NA,"River Tamar, UK","Before 1970","1",TRUE,TRUE,50.312777,-4.14809,"hickling_cf_1970_j50_609.pdf",NA,14.0330383704928,50.312777
"Chelon ramada","pelagic",850,NA,"",581000,"Field",NA,"River Tamar, UK","Before 1970","1",TRUE,TRUE,50.312777,-4.14809,"hickling_cf_1970_j50_609.pdf",NA,13.272506035834,50.312777
"Trachurus picturatus","pelagic",38.1025,NA,"",23630,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.070272370181,38.14251
"Trachurus picturatus","pelagic",42.6941,NA,"",26624,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.1895683436209,38.14251
"Trachurus picturatus","pelagic",48.2543,NA,"",32648,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.3935388770856,38.14251
"Trachurus picturatus","pelagic",53.1761,NA,"",35513,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.4776541056128,38.14251
"Trachurus picturatus","pelagic",58.0164,NA,"",40808,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.6166334196028,38.14251
"Trachurus picturatus","pelagic",63.0527,NA,"",46368,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.7443648451204,38.14251
"Trachurus picturatus","pelagic",68.1851,NA,"",47198,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.7621067977945,38.14251
"Trachurus picturatus","pelagic",73.1149,NA,"",48816,"Field",NA,"Off Mar del Plata, Argentina","1978 December","56 females",FALSE,FALSE,-38.14251,-57.046657,"deciechomski_j_1980_r2_39.pdf",NA,10.7958134069565,38.14251
"Lutjanus campechanus","pelagic",1350,NA,"",160000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,11.982929094216,2.335973
"Lutjanus campechanus","pelagic",1850,NA,"",240000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.3883942023241,2.335973
"Lutjanus campechanus","pelagic",2350,NA,"",190000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.1547793511426,2.335973
"Lutjanus campechanus","pelagic",2850,NA,"",260000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.4684369099977,2.335973
"Lutjanus campechanus","pelagic",3350,NA,"",260000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.4684369099977,2.335973
"Lutjanus campechanus","pelagic",4350,NA,"",430000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.9715404876697,2.335973
"Lutjanus campechanus","pelagic",4850,NA,"",220000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,12.3013828253345,2.335973
"Lutjanus campechanus","pelagic",5350,NA,"",690000,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,13.4444468765734,2.335973
"Lutjanus campechanus","pelagic",5850,NA,"",9e+05,"Field",NA,"Off the north-northeastern coast of Brazil","1972 January - 1973 December","",FALSE,FALSE,-2.335973,-42.619301,"gesteira_tcv_1973_a13_109.pdf",NA,13.7101500423064,2.335973
"Lutjanus synagris","pelagic",198,NA,"",40000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.5966347330961,3.847618
"Lutjanus synagris","pelagic",236,NA,"",30000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.3089526606443,3.847618
"Lutjanus synagris","pelagic",300,NA,"",35000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.4631033404715,3.847618
"Lutjanus synagris","pelagic",310,NA,"",37000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.5186731916264,3.847618
"Lutjanus synagris","pelagic",312,NA,"",40000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.5966347330961,3.847618
"Lutjanus synagris","pelagic",340,NA,"",52000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.8589989975636,3.847618
"Lutjanus synagris","pelagic",360,NA,"",23000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.0432494949113,3.847618
"Lutjanus synagris","pelagic",370,NA,"",48000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.77895628989,3.847618
"Lutjanus synagris","pelagic",372,NA,"",50000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.8197782844103,3.847618
"Lutjanus synagris","pelagic",390,NA,"",56000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.9331069697173,3.847618
"Lutjanus synagris","pelagic",397,NA,"",34000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.4341158035983,3.847618
"Lutjanus synagris","pelagic",400,NA,"",49000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.7995755770928,3.847618
"Lutjanus synagris","pelagic",404,NA,"",31000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.3417424834673,3.847618
"Lutjanus synagris","pelagic",405,NA,"",86000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,11.3621025752356,3.847618
"Lutjanus synagris","pelagic",412,NA,"",50000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.8197782844103,3.847618
"Lutjanus synagris","pelagic",418,NA,"",89000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,11.3963916487143,3.847618
"Lutjanus synagris","pelagic",427,NA,"",88000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,11.3850920934603,3.847618
"Lutjanus synagris","pelagic",440,NA,"",58000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.9681982895286,3.847618
"Lutjanus synagris","pelagic",445,NA,"",32000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.3734911817819,3.847618
"Lutjanus synagris","pelagic",450,NA,"",51000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.8395809117065,3.847618
"Lutjanus synagris","pelagic",452,NA,"",45000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.7144177687525,3.847618
"Lutjanus synagris","pelagic",454,NA,"",41000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,10.6213273456864,3.847618
"Lutjanus synagris","pelagic",475,NA,"",65000,"Field",NA,"Off Iguape, Aquiraz, CE, Brazil","1973 - 1974","39 females",FALSE,FALSE,-3.847618,-38.262234,"gesteira_tcv_1976_a16_19.pdf",NA,11.0821425488778,3.847618
